Year,Make,Model,Trim,Type,Price,Mileage,Accidents,Owners,Usage,car_url,Miles_threshold
2022,Mazda,CX-5,2.5 S,SUV,23998.0,25479.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBAM3N0539554/?radius=25,30000
2021,Mazda,CX-5,Touring,SUV,24998.0,24269.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM4M0380730/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,22759.0,28403.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM0333403/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,22900.0,28750.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBMXM1332795/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,23912.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM3M1306465/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,24530.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM8M0350080/?radius=25,45000
2020,Mazda,CX-5,Grand Touring,SUV,23395.0,29270.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM2L1771713/?radius=25,60000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,24935.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM2M0311081/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25959.0,25414.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM6M1367525/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,28440.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM7M0397861/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,23000.0,28548.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M1309363/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,26504.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM3M1375447/?radius=25,45000
2020,Mazda,CX-5,Grand Touring,SUV,24300.0,35873.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM5L0869009/?radius=25,60000
2021,Mazda,CX-5,Grand Touring,SUV,25799.0,10670.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM5M0378151/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,24998.0,28750.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM9L0808077/?radius=25,60000
2020,Mazda,CX-5,Touring,SUV,24998.0,29004.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM1L0730698/?radius=25,60000
2021,Mazda,CX-5,Grand Touring,SUV,24998.0,29160.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM3M1342396/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24147.0,31177.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M0447156/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,28394.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM3M1340671/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,32011.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM7M0405779/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,30313.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM4M0360756/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,23590.0,42459.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM4M0357325/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,32051.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M0435760/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,34106.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM2M0408475/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24297.0,36677.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0383026/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,23974.0,23839.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M1386006/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,23336.0,18863.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M0302433/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,21998.0,52736.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM0L0866109/?radius=25,60000
2020,Mazda,CX-5,Grand Touring,SUV,23998.0,41402.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFADM8L1833884/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,24736.0,17518.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM0413106/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,42908.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M0458344/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,23199.0,30238.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M0319753/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,20880.0,42171.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM0M0350955/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,24998.0,7799.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM0M1379084/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,6584.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM6M0394323/?radius=25,45000
2022,Mazda,CX-5,2.5 S,SUV,25998.0,11003.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBAM1N0621802/?radius=25,30000
2021,Mazda,CX-5,Touring,SUV,25998.0,11785.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM1M0418544/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,12463.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACMXM1394013/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,24998.0,15256.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM4M0368312/?radius=25,45000
2022,Mazda,CX-5,2.5 S Select,SUV,25998.0,13425.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBBMXN0623143/?radius=25,30000
2022,Mazda,CX-5,2.5 S,SUV,25998.0,15394.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBAMXN0609678/?radius=25,30000
2021,Mazda,CX-5,Sport,SUV,25998.0,15960.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM5M1351755/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,23998.0,19475.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM3L0794404/?radius=25,60000
2020,Mazda,CX-5,Sport,SUV,22998.0,21219.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBBM3L0762091/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,25998.0,17090.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM7M1312366/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25995.0,19657.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM1M0457672/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,24998.0,18523.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM2M0393607/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,20850.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACMXM0445564/?radius=25,45000
2022,Mazda,CX-5,2.5 S,SUV,25998.0,19336.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBAMXN0562894/?radius=25,30000
2021,Mazda,CX-5,Touring,SUV,24900.0,21007.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M1393402/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,21529.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM3M0384929/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,24998.0,21440.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM9L0862057/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,25998.0,20899.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M1331413/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,23049.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM2M0378619/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,21769.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM6M0404753/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,23998.0,24639.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM5L0841819/?radius=25,60000
2021,Mazda,CX-5,Sport,SUV,22998.0,27499.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM7M0371408/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,22181.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M0443222/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,23590.0,28410.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM8L0833603/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,24998.0,24129.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM4M0442482/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,21953.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M1311863/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25590.0,23576.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M1398084/?radius=25,45000
2020,Mazda,CX-5,Grand Touring,SUV,25998.0,23299.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFADM6L0795304/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,23998.0,26223.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM7M1314232/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,24998.0,24669.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM0M0310532/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,23711.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM6M0376498/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25194.0,35931.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM1336411/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,22493.0,29947.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM5M0309902/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,25998.0,24363.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM0M0305482/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,24782.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM5M1314915/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,24802.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM2M1317893/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,24650.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACMXM0305532/?radius=25,45000
2020,Mazda,CX-5,Sport,SUV,23998.0,27964.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFABM9L0730336/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,25998.0,25136.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M1343129/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,23998.0,28000.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM1M0400532/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,25998.0,25391.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM6L0796511/?radius=25,60000
2021,Mazda,CX-5,Sport,SUV,22998.0,30289.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM2M0366844/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24900.0,27465.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M0357421/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,25512.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM1M0401825/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,24998.0,27003.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM9L0788266/?radius=25,60000
2021,Mazda,CX-5,Sport,SUV,25998.0,25656.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM9M0335130/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,25998.0,25854.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM7L0860250/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,25590.0,26928.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM4M0470935/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24593.0,28420.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M0376032/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,27923.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M0474604/?radius=25,45000
2020,Mazda,CX-5,Sport,SUV,23998.0,29791.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBBM3L0833614/?radius=25,60000
2021,Mazda,CX-5,Grand Touring,SUV,25894.0,26863.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM9M0337473/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,26346.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM2M0378884/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,23998.0,30218.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABMXM0387652/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,23998.0,15489.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM6M0446460/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,27577.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM0376106/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25990.0,30275.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM1380330/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,23998.0,30163.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABMXM0333428/?radius=25,45000
2022,Mazda,CX-5,2.5 S Select,SUV,25998.0,28049.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBBM1N0561616/?radius=25,30000
2021,Mazda,CX-5,Touring,SUV,24998.0,29797.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM6M0417101/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,30061.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM1M1394174/?radius=25,45000
2022,Mazda,CX-5,2.5 S Preferred,SUV,25998.0,28933.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCMXN1611633/?radius=25,30000
2021,Mazda,CX-5,Sport,SUV,23995.0,29511.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM0M0355184/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,29205.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM3M1358131/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,29477.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0368199/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,23998.0,33487.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBMXM1334241/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,31079.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM7M0376560/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,29788.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM5M1398829/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,22998.0,36184.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM0M0356271/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,24998.0,31592.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM2M0357065/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,22825.0,32199.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM0391365/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,32907.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM0442198/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,30950.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M0455297/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,32501.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM1M0448238/?radius=25,45000
2020,Mazda,CX-5,Sport,SUV,22998.0,37862.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFABM6L0864768/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,23998.0,35481.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM5M0318351/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,23998.0,35622.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM8M1349846/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,31430.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM9M1386466/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,24998.0,32956.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM8M0303575/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,23998.0,35830.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM6M1355775/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,31882.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM2M0394969/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,22990.0,47586.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM8L0767084/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,24998.0,34553.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M0404042/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,24998.0,34653.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM8L0851430/?radius=25,60000
2020,Mazda,CX-5,Sport,SUV,22990.0,51539.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBBM3L0853376/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,25594.0,33715.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0373886/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25950.0,34334.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM8M0359190/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,33858.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM6M0311088/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,23998.0,39835.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM4M0359491/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24000.0,41170.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M0403930/?radius=25,45000
2021,Mazda,CX-5,Sport,SUV,24998.0,37218.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM2M0369720/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,25998.0,33932.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM1382630/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,24998.0,38482.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM9M0368877/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,38682.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM5M0449530/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,22998.0,48780.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM4L0780477/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,25998.0,36417.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0336658/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,39540.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M1308357/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24998.0,39407.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M0318658/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,36775.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM0M0340276/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,24300.0,16902.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM4M0357664/?radius=25,45000
2020,Mazda,CX-5,Sport,SUV,21998.0,55335.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFABM6L0797833/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,25998.0,38816.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0370373/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,23795.0,28027.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM2M0365343/?radius=25,45000
2020,Mazda,CX-5,Grand Touring,SUV,23998.0,51464.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFADM0L1826282/?radius=25,60000
2020,Mazda,CX-5,Touring,SUV,23998.0,52741.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM8L0766507/?radius=25,60000
2020,Mazda,CX-5,Touring,SUV,23998.0,54559.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM5L0727454/?radius=25,60000
2020,Mazda,CX-5,Touring,SUV,23998.0,55527.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM4L0737277/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,25998.0,41040.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M0314096/?radius=25,45000
2020,Mazda,CX-5,Touring,SUV,25998.0,40867.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM0L0726416/?radius=25,60000
2020,Mazda,CX-5,Grand Touring,SUV,25998.0,44212.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM7L0805957/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,25998.0,44322.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M1313617/?radius=25,45000
2020,Mazda,CX-5,Grand Touring,SUV,24998.0,53795.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFADM2L1834030/?radius=25,60000
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,44865.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM7M0306068/?radius=25,45000
2020,Mazda,CX-5,Grand Touring,SUV,25998.0,49844.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM8L0856433/?radius=25,60000
2020,Mazda,CX-5,Signature,SUV,25998.0,54107.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBEY3L0745712/?radius=25,60000
2021,Mazda,CX-5,Touring,SUV,23395.0,33335.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM0367857/?radius=25,45000
2021,Mazda,CX-5,Touring,SUV,22998.0,30005.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0365691/?radius=25,45000
2021,Mazda,CX-5,Grand Touring,SUV,25295.0,34860.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM4M0376195/?radius=25,45000
